current_age,gender,yearly_income,per_capita_income,total_debt,credit_score,num_credit_cards,dti_ratio,amount,use_chip,merchant_state,default,predicted_rf,risk_probability,risk_label
59,Male,803513.0,66959,0,706,3,0.0,10253.12,Yes,Delhi,0,0,0.04,Low Risk
45,Female,1273577.0,106131,409436,776,2,0.32148507707033025,4194.79,Yes,Gujarat,0,0,0.05,Low Risk
65,Male,789431.0,65786,194486,693,5,0.24636225331916278,2599.89,Yes,Uttar Pradesh,0,0,0.03,Low Risk
57,Male,556579.0,46382,0,771,2,0.0,4135.55,Yes,Rajasthan,0,0,0.05,Low Risk
39,Male,359558.0,29963,33155,760,2,0.09221043614660222,3032.66,Yes,Tamil Nadu,0,0,0.05,Low Risk
47,Female,408459.0,34038,0,605,1,0.0,1570.22,Yes,Maharashtra,1,0,0.06,Low Risk
31,Female,672317.0,56026,295652,682,3,0.4397508913206121,2829.12,Yes,Bihar,0,0,0.0,Low Risk
66,Male,641517.0,53460,109850,646,2,0.17123474514315287,1647.32,No,Uttar Pradesh,1,1,0.78,High Risk
46,Male,724648.0,60387,212542,711,2,0.29330378335412505,920.83,Yes,Gujarat,0,0,0.06,Low Risk
41,Female,1087566.0,90630,0,865,4,0.0,3836.11,Yes,Uttar Pradesh,0,0,0.09,Low Risk
66,Male,339646.0,28304,146655,589,3,0.43178780259446603,8692.51,No,West Bengal,1,1,0.73,High Risk
21,Female,304513.0,25376,152832,656,3,0.5018899028941293,248.03,Yes,Maharashtra,0,0,0.11,Low Risk
62,Female,170918.0,14243,27324,684,1,0.1598661346376625,1530.2,No,Gujarat,0,0,0.16,Low Risk
42,Female,594063.0,49505,185748,781,2,0.31267390832285463,758.27,Yes,Maharashtra,0,0,0.1,Low Risk
20,Male,769273.0,64106,302374,730,2,0.3930646207523207,3968.12,Yes,Madhya Pradesh,0,0,0.09,Low Risk
25,Female,835516.0,69626,121360,676,4,0.14525155712158713,1446.67,Yes,Uttar Pradesh,0,0,0.02,Low Risk
66,Female,671296.0,55941,233121,582,3,0.347270056726094,7739.03,No,Uttar Pradesh,1,1,0.8,High Risk
50,Female,388110.0,32342,49108,689,2,0.12653113807941047,2698.17,No,Madhya Pradesh,0,0,0.04,Low Risk
43,Female,297520.0,24793,0,670,3,0.0,2315.65,No,Madhya Pradesh,0,0,0.08,Low Risk
24,Male,702268.0,58522,138840,697,4,0.19770230168539646,1090.31,Yes,Uttar Pradesh,0,0,0.03,Low Risk
31,Female,206930.0,17244,0,706,1,0.0,905.67,No,Bihar,0,0,0.12,Low Risk
28,Female,532139.0,44345,0,616,1,0.0,1561.63,Yes,Maharashtra,1,0,0.2,Low Risk
34,Female,221691.0,18474,70473,790,1,0.3178884122494824,3329.15,Yes,Karnataka,0,0,0.05,Low Risk
53,Female,679267.0,56606,0,605,4,0.0,5419.24,Yes,Maharashtra,1,1,0.82,High Risk
66,Female,1768099.0,147342,0,793,5,0.0,6809.08,No,Gujarat,0,0,0.07,Low Risk
33,Female,801892.0,66824,0,742,4,0.0,6081.61,Yes,Tamil Nadu,0,0,0.05,Low Risk
20,Male,728513.0,60709,0,652,4,0.0,2837.29,Yes,Maharashtra,0,0,0.05,Low Risk
66,Female,552925.0,46077,248711,654,1,0.4498096486865307,2936.81,Yes,Tamil Nadu,0,0,0.09,Low Risk
23,Female,747971.0,62331,135965,654,2,0.18177843793409101,3889.62,Yes,Karnataka,0,0,0.04,Low Risk
21,Female,289597.0,24133,88678,667,3,0.3062117356188082,488.98,Yes,Madhya Pradesh,0,0,0.1,Low Risk
57,Male,839582.0,69965,69842,801,3,0.08318663334849961,2907.22,No,Delhi,0,0,0.03,Low Risk
68,Male,314537.0,26211,20239,627,3,0.0643453711328079,3234.9,No,Gujarat,1,1,0.81,High Risk
50,Female,150000.0,12500,69208,782,1,0.46138666666666667,961.12,Yes,Bihar,0,0,0.13,Low Risk
59,Male,1249986.0,104166,0,674,3,0.0,5387.78,Yes,Karnataka,0,0,0.07,Low Risk
64,Female,438115.0,36510,0,559,1,0.0,1347.14,Yes,West Bengal,1,1,0.91,High Risk
67,Female,1525214.0,127101,356799,597,3,0.23393372995527184,7478.45,Yes,Karnataka,1,1,0.56,High Risk
41,Female,1087566.0,90630,0,865,4,0.0,2401.19,No,Maharashtra,0,0,0.19,Low Risk
52,Male,326553.0,27213,171025,661,2,0.5237281543884147,2010.3,Yes,Madhya Pradesh,0,0,0.08,Low Risk
53,Female,648935.0,54078,227819,754,5,0.3510659773320903,1837.9,No,Rajasthan,0,0,0.02,Low Risk
62,Other,2608540.0,217378,0,770,2,0.0,11274.16,No,Maharashtra,0,0,0.11,Low Risk
30,Female,743449.0,61954,144723,692,3,0.19466432801712022,2152.87,Yes,Madhya Pradesh,0,0,0.04,Low Risk
66,Female,1031804.0,85984,0,808,4,0.0,3284.14,Yes,Maharashtra,0,0,0.02,Low Risk
38,Female,345084.0,28757,102570,757,1,0.29723197830093545,5014.66,Yes,Bihar,0,0,0.03,Low Risk
53,Male,920481.0,76707,319601,608,2,0.34721086040885146,1010.02,No,Delhi,1,1,0.62,High Risk
59,Male,343909.0,28659,41101,684,3,0.11951126606166167,2586.69,Yes,Telangana,0,0,0.01,Low Risk
27,Other,866991.0,72249,0,665,4,0.0,1709.57,Yes,Madhya Pradesh,0,0,0.04,Low Risk
27,Female,1189412.0,99118,0,642,5,0.0,1712.39,No,Delhi,1,1,0.8,High Risk
53,Male,489486.0,40790,0,583,3,0.0,1303.97,Yes,West Bengal,1,1,0.76,High Risk
29,Female,1155822.0,96318,255934,578,4,0.22143028943903126,1522.0,Yes,Uttar Pradesh,1,1,0.81,High Risk
34,Other,759243.0,63270,81645,630,4,0.1075347418415448,2508.96,No,Tamil Nadu,1,1,0.91,High Risk
24,Male,815871.0,67989,45537,614,2,0.05581397059093901,4613.05,Yes,Delhi,1,1,0.64,High Risk
53,Female,697560.0,58130,235064,691,3,0.336980331441023,5266.32,Yes,Maharashtra,0,0,0.11,Low Risk
25,Male,619894.0,51658,0,621,3,0.0,2247.99,Yes,Uttar Pradesh,1,1,0.76,High Risk
21,Male,380923.0,31744,0,732,3,0.0,4618.08,No,Gujarat,0,0,0.06,Low Risk
62,Male,343622.0,28635,0,764,2,0.0,1436.91,Yes,Maharashtra,0,0,0.01,Low Risk
19,Female,1372236.0,114353,201414,859,4,0.1467779594763583,1488.16,No,Rajasthan,0,0,0.02,Low Risk
37,Other,257271.0,21439,104136,584,2,0.40477162214163276,4369.08,Yes,Karnataka,1,1,0.88,High Risk
37,Female,1212303.0,101025,254649,833,3,0.2100539221630236,2674.86,Yes,Madhya Pradesh,0,0,0.38,Low Risk
62,Female,367537.0,30628,129879,651,2,0.35337666683898494,797.63,Yes,Gujarat,0,0,0.06,Low Risk
41,Female,455344.0,37945,130935,621,1,0.28755182894690606,872.23,Yes,Rajasthan,1,1,0.8,High Risk
36,Male,1013800.0,84483,724849,751,4,0.7149822450187414,2143.06,Yes,Telangana,0,0,0.08,Low Risk
27,Male,852353.0,71029,449362,601,3,0.5272017579570906,3472.92,No,Telangana,1,1,0.89,High Risk
37,Female,305176.0,25431,112824,648,1,0.36970141819802343,633.99,Yes,Tamil Nadu,1,0,0.46,Low Risk
59,Male,1249986.0,104166,0,674,3,0.0,1222.44,No,Madhya Pradesh,0,0,0.11,Low Risk
51,Male,1259188.0,104932,312741,689,3,0.24836720172047383,944.21,Yes,Bihar,0,0,0.0,Low Risk
35,Female,701856.0,58488,234876,620,3,0.33464984270277665,2265.47,No,Maharashtra,1,1,0.75,High Risk
20,Male,545774.0,45481,247022,682,2,0.4526085889030991,1480.82,Yes,West Bengal,0,0,0.07,Low Risk
64,Male,835982.0,69665,0,754,3,0.0,8496.78,Yes,Delhi,0,0,0.04,Low Risk
21,Male,531816.0,44318,74548,658,2,0.14017630157798938,2545.72,No,Maharashtra,0,0,0.04,Low Risk
24,Female,351026.0,29252,119909,674,1,0.34159577923002854,3656.32,Yes,Delhi,0,0,0.21,Low Risk
56,Male,1368155.0,114013,422968,874,4,0.30915210630374484,1022.56,Yes,Gujarat,0,0,0.03,Low Risk
49,Female,696186.0,58016,264937,668,4,0.38055490917657064,5060.79,Yes,Bihar,0,0,0.01,Low Risk
22,Female,603934.0,50328,151153,714,3,0.2502806598071975,2840.42,No,Maharashtra,0,0,0.03,Low Risk
43,Male,685189.0,57099,0,816,3,0.0,1002.95,Yes,Rajasthan,0,0,0.03,Low Risk
24,Other,871476.0,72623,0,712,2,0.0,3632.6,Yes,Rajasthan,0,0,0.01,Low Risk
70,Female,373115.0,31093,0,815,2,0.0,4528.74,Yes,Madhya Pradesh,0,0,0.01,Low Risk
47,Female,890038.0,74170,285834,748,3,0.32114808581206644,5183.81,No,Tamil Nadu,0,0,0.02,Low Risk
65,Female,475956.0,39663,60889,783,3,0.12792989267915522,3155.2,Yes,Delhi,0,0,0.0,Low Risk
45,Male,925941.0,77162,0,768,3,0.0,4593.87,Yes,Maharashtra,0,0,0.04,Low Risk
54,Male,170753.0,14229,51432,580,1,0.3012070066118897,4281.23,No,Karnataka,1,1,0.87,High Risk
33,Female,360570.0,30048,0,844,3,0.0,5745.48,Yes,West Bengal,0,0,0.05,Low Risk
29,Female,688061.0,57338,0,757,2,0.0,6436.55,Yes,Gujarat,0,0,0.07,Low Risk
55,Male,633628.0,52802,0,711,5,0.0,3240.92,No,Gujarat,0,0,0.03,Low Risk
20,Female,293890.0,24491,28873,731,2,0.09824424104256695,652.73,Yes,Bihar,0,0,0.02,Low Risk
58,Female,1175182.0,97932,264715,699,2,0.2252544712223298,645.95,No,Maharashtra,0,0,0.07,Low Risk
37,Female,409985.0,34165,0,723,3,0.0,6474.42,Yes,Uttar Pradesh,0,0,0.09,Low Risk
62,Female,820523.0,68377,286484,664,4,0.34914804338208677,912.42,Yes,West Bengal,0,0,0.07,Low Risk
63,Female,350891.0,29241,137936,629,3,0.3931021314311282,3005.25,Yes,Gujarat,1,1,0.92,High Risk
46,Male,761077.0,63423,269432,667,3,0.35401411420920614,5974.27,No,Telangana,0,0,0.04,Low Risk
31,Female,672317.0,56026,295652,682,3,0.4397508913206121,6813.08,Yes,Maharashtra,0,0,0.04,Low Risk
27,Female,297488.0,24791,103464,792,1,0.3477921798526327,672.46,Yes,Tamil Nadu,0,0,0.04,Low Risk
23,Female,688831.0,57403,207894,652,5,0.3018069744247863,851.14,Yes,Gujarat,0,0,0.01,Low Risk
30,Male,491621.0,40968,355564,582,2,0.7232481932220145,575.42,Yes,Karnataka,1,1,0.84,High Risk
57,Female,818735.0,68228,199459,715,3,0.24361850904138702,2075.35,Yes,Maharashtra,0,0,0.03,Low Risk
34,Female,319124.0,26594,125551,639,2,0.39342387285193214,1615.66,No,Maharashtra,1,1,0.91,High Risk
48,Male,312129.0,26011,107085,871,3,0.3430793037494113,3549.42,Yes,Maharashtra,0,0,0.27,Low Risk
58,Male,635452.0,52954,0,667,2,0.0,5293.33,Yes,Madhya Pradesh,0,0,0.03,Low Risk
25,Other,252083.0,21007,63731,760,1,0.2528175243868091,2313.38,Yes,Maharashtra,0,0,0.02,Low Risk
33,Female,186178.0,15515,15993,754,1,0.08590166399896873,7176.45,Yes,Telangana,0,0,0.03,Low Risk
56,Female,734974.0,61248,125726,741,5,0.1710618334798238,1027.01,No,West Bengal,0,0,0.08,Low Risk
31,Male,351791.0,29316,0,832,2,0.0,1202.13,Yes,Gujarat,0,0,0.0,Low Risk
33,Female,465766.0,38814,171721,752,2,0.3686851337366832,3194.67,Yes,Tamil Nadu,0,0,0.08,Low Risk
50,Female,812825.0,67735,55127,632,4,0.06782148678989942,4316.83,Yes,Maharashtra,1,1,0.62,High Risk
48,Female,321330.0,26778,123459,669,3,0.3842124918308281,2970.52,Yes,Gujarat,0,0,0.05,Low Risk
43,Female,538740.0,44895,241252,676,1,0.4478078479414931,2552.58,Yes,Karnataka,0,0,0.1,Low Risk
31,Male,313119.0,26093,103514,614,3,0.3305899673925888,1440.95,Yes,Madhya Pradesh,1,1,0.97,High Risk
30,Female,1107553.0,92296,0,655,5,0.0,2230.81,Yes,Maharashtra,0,0,0.11,Low Risk
30,Female,1426307.0,118859,181067,750,4,0.12694812547368833,2603.36,Yes,Madhya Pradesh,0,0,0.01,Low Risk
49,Female,1137373.0,94781,162594,623,3,0.1429557409926207,938.64,No,Maharashtra,1,1,0.89,High Risk
41,Female,484480.0,40373,218138,652,3,0.45025181638044914,2909.56,No,Gujarat,0,0,0.04,Low Risk
65,Male,451198.0,37600,0,681,3,0.0,2588.37,Yes,Madhya Pradesh,0,0,0.0,Low Risk
37,Female,504758.0,42063,0,669,2,0.0,4382.77,Yes,Gujarat,0,0,0.0,Low Risk
53,Male,439936.0,36661,0,656,1,0.0,1065.98,Yes,Gujarat,0,0,0.01,Low Risk
69,Female,883975.0,73665,0,828,4,0.0,2115.69,Yes,Maharashtra,0,0,0.25,Low Risk
49,Male,415963.0,34664,88564,725,1,0.21291316775770922,5575.39,Yes,Maharashtra,0,0,0.1,Low Risk
20,Female,534975.0,44581,0,785,3,0.0,659.81,Yes,Maharashtra,0,0,0.14,Low Risk
32,Male,808816.0,67401,153527,671,2,0.18981696702340212,1613.36,No,Telangana,0,0,0.04,Low Risk
69,Female,1209102.0,100758,513334,677,5,0.42455806044485905,3692.71,Yes,West Bengal,0,0,0.09,Low Risk
27,Male,510425.0,42535,0,791,2,0.0,2910.25,Yes,Maharashtra,0,0,0.03,Low Risk
43,Female,398543.0,33212,0,853,3,0.0,642.12,Yes,Maharashtra,0,0,0.0,Low Risk
56,Female,253844.0,21154,0,715,3,0.0,849.39,Yes,Rajasthan,0,0,0.07,Low Risk
49,Male,611467.0,50956,264740,683,4,0.4329587696474217,2466.34,No,Rajasthan,0,0,0.04,Low Risk
59,Male,343909.0,28659,41101,684,3,0.11951126606166167,1354.41,Yes,Madhya Pradesh,0,0,0.02,Low Risk
27,Male,551456.0,45955,44978,756,3,0.08156226426043058,4605.45,Yes,Uttar Pradesh,0,0,0.1,Low Risk
61,Female,607091.0,50591,91190,709,2,0.1502081236585619,1136.91,Yes,West Bengal,0,0,0.12,Low Risk
53,Female,485378.0,40448,0,709,2,0.0,1266.84,Yes,Maharashtra,0,0,0.05,Low Risk
20,Male,529227.0,44102,32902,790,2,0.06216991952413615,6464.8,Yes,Uttar Pradesh,0,0,0.03,Low Risk
20,Male,1392892.0,116074,778474,667,4,0.558890423665295,1267.35,Yes,Maharashtra,0,0,0.11,Low Risk
57,Female,705809.0,58817,0,802,4,0.0,2022.54,Yes,Uttar Pradesh,0,0,0.03,Low Risk
32,Male,303996.0,25333,0,728,1,0.0,2631.43,No,Bihar,0,0,0.07,Low Risk
67,Female,727544.0,60629,258338,626,4,0.3550823043004959,1682.78,Yes,Madhya Pradesh,1,1,0.55,High Risk
54,Male,664170.0,55348,0,784,4,0.0,318.93,Yes,Uttar Pradesh,0,0,0.0,Low Risk
26,Female,477044.0,39754,221487,651,2,0.4642905056975876,2668.96,Yes,Madhya Pradesh,0,0,0.22,Low Risk
43,Male,686586.0,57216,41116,562,2,0.05988470490222638,1769.42,No,Karnataka,1,1,0.8,High Risk
60,Male,2214980.0,184582,0,573,4,0.0,1807.46,No,Telangana,1,1,0.92,High Risk
37,Female,589730.0,49144,0,725,2,0.0,353.6,Yes,Maharashtra,0,0,0.33,Low Risk
53,Male,655591.0,54633,91522,674,5,0.13960228252065693,3278.37,No,Gujarat,0,0,0.02,Low Risk
53,Female,325474.0,27123,173671,642,2,0.5335940812476573,452.6,No,Bihar,1,1,0.89,High Risk
57,Male,655285.0,54607,0,730,5,0.0,8230.76,No,Madhya Pradesh,0,0,0.07,Low Risk
55,Female,293486.0,24457,62789,692,3,0.21394206197229168,574.52,Yes,Telangana,0,0,0.05,Low Risk
57,Male,363675.0,30306,106614,680,3,0.2931573520313467,448.14,No,Delhi,0,0,0.1,Low Risk
44,Female,464751.0,38729,39506,666,3,0.0850046584084811,1307.3,Yes,Madhya Pradesh,0,0,0.05,Low Risk
41,Male,877004.0,73084,0,797,3,0.0,3016.46,Yes,Karnataka,0,0,0.0,Low Risk
44,Male,489516.0,40793,158471,784,2,0.32372997001119475,1898.64,Yes,Maharashtra,0,0,0.08,Low Risk
42,Female,1336189.0,111349,0,713,4,0.0,13729.93,No,Tamil Nadu,0,0,0.08,Low Risk
58,Male,1090495.0,90875,0,608,4,0.0,4935.42,Yes,West Bengal,1,1,0.86,High Risk
50,Female,271138.0,22595,0,609,2,0.0,6351.14,Yes,Uttar Pradesh,1,1,0.77,High Risk
68,Female,1670954.0,139246,433523,570,4,0.25944640008043307,649.08,Yes,Gujarat,1,1,0.66,High Risk
56,Male,433989.0,36166,0,758,3,0.0,6743.17,No,Gujarat,0,0,0.03,Low Risk
69,Male,287544.0,23962,126934,784,2,0.44144200539743483,462.9,Yes,Maharashtra,0,0,0.06,Low Risk
36,Female,469324.0,39110,122204,693,3,0.2603830189804911,344.5,Yes,Maharashtra,0,0,0.08,Low Risk
32,Male,842208.0,70184,0,758,4,0.0,728.44,No,Gujarat,0,0,0.01,Low Risk
22,Male,410499.0,34208,0,669,1,0.0,503.09,Yes,Maharashtra,0,0,0.05,Low Risk
27,Male,580327.0,48361,0,781,3,0.0,4048.66,Yes,West Bengal,0,0,0.1,Low Risk
19,Female,351603.0,29300,0,741,1,0.0,1171.51,No,Delhi,0,0,0.03,Low Risk
21,Male,522191.0,43516,224300,673,1,0.42953631908631135,5048.65,Yes,Gujarat,0,0,0.06,Low Risk
50,Female,600660.0,50055,323873,598,2,0.5391952185928811,582.58,Yes,Telangana,1,1,0.87,High Risk
48,Female,1162523.0,96877,283514,715,3,0.2438781856358971,1030.03,No,Tamil Nadu,0,0,0.1,Low Risk
26,Male,1037129.0,86427,0,635,2,0.0,4432.63,Yes,Maharashtra,1,1,0.8,High Risk
64,Female,1141784.0,95149,0,627,5,0.0,1765.63,Yes,Telangana,1,1,0.85,High Risk
45,Male,964460.0,80372,0,776,4,0.0,2517.8,Yes,Rajasthan,0,0,0.0,Low Risk
39,Other,333278.0,27773,149390,660,2,0.4482444085718229,7478.84,No,Gujarat,0,0,0.09,Low Risk
54,Male,1862344.0,155195,784524,585,3,0.42125622334004886,6368.45,Yes,Uttar Pradesh,1,1,0.83,High Risk
68,Female,309359.0,25780,0,737,1,0.0,877.94,Yes,Gujarat,0,0,0.11,Low Risk
49,Female,1174911.0,97909,399872,721,3,0.3403423748692454,6857.63,No,Maharashtra,0,0,0.1,Low Risk
58,Other,366293.0,30524,80304,686,1,0.21923432880235222,5277.61,Yes,Gujarat,0,0,0.12,Low Risk
69,Male,287544.0,23962,126934,784,2,0.44144200539743483,425.7,Yes,Karnataka,0,0,0.03,Low Risk
37,Female,711033.0,59253,59428,723,3,0.08357980571928447,2538.12,Yes,Maharashtra,0,0,0.01,Low Risk
41,Female,669720.0,55810,221315,731,3,0.3304589977901212,2010.84,Yes,Karnataka,0,0,0.11,Low Risk
23,Male,849258.0,70772,349483,603,4,0.41151569958716905,2461.1,No,Uttar Pradesh,1,1,0.74,High Risk
55,Female,603341.0,50278,200138,642,2,0.33171622681037755,4761.67,Yes,Madhya Pradesh,1,1,0.77,High Risk
37,Male,780536.0,65045,0,819,2,0.0,1787.91,No,Maharashtra,0,0,0.08,Low Risk
22,Male,396737.0,33061,0,657,1,0.0,6703.93,Yes,Karnataka,0,0,0.12,Low Risk
46,Female,1295624.0,107969,452467,674,4,0.3492270905756608,4053.17,Yes,Bihar,0,0,0.0,Low Risk
53,Female,482631.0,40219,22649,672,3,0.04692819151691458,1943.2,No,Telangana,0,0,0.03,Low Risk
47,Male,1049954.0,87496,234361,826,4,0.22321073113679266,3532.71,Yes,Bihar,0,0,0.07,Low Risk
26,Female,590591.0,49216,35373,697,3,0.05989424153094104,3170.04,No,Telangana,0,0,0.04,Low Risk
30,Female,1107553.0,92296,0,655,5,0.0,6111.8,Yes,West Bengal,0,0,0.1,Low Risk
42,Female,733957.0,61163,269527,688,2,0.3672245104277226,2196.96,Yes,Tamil Nadu,0,0,0.08,Low Risk
53,Male,351898.0,29325,45832,623,1,0.1302422861169998,3878.72,Yes,Bihar,1,1,0.72,High Risk
34,Male,658756.0,54896,0,606,3,0.0,2234.49,Yes,Rajasthan,1,1,0.86,High Risk
24,Female,1001366.0,83447,235862,736,3,0.2355402520157465,2532.47,No,Madhya Pradesh,0,0,0.1,Low Risk
40,Female,404889.0,33741,139107,648,2,0.34356823722057156,1729.03,Yes,Karnataka,1,1,0.81,High Risk
26,Male,499856.0,41655,98976,750,3,0.19800902659966071,5099.5,No,Uttar Pradesh,0,0,0.09,Low Risk
59,Female,326300.0,27192,0,710,2,0.0,6227.94,No,Telangana,0,0,0.15,Low Risk
46,Male,843111.0,70259,181522,587,4,0.215300239233031,2966.68,Yes,Telangana,1,1,0.96,High Risk
34,Female,324099.0,27008,56930,773,1,0.17565620381426664,3044.26,Yes,Gujarat,0,0,0.08,Low Risk
46,Male,826760.0,68897,257606,656,4,0.3115849823407035,3778.82,Yes,Gujarat,0,0,0.02,Low Risk
33,Male,787813.0,65651,64943,687,4,0.0824345371300042,2632.95,No,Maharashtra,0,0,0.03,Low Risk
21,Female,723749.0,60312,186160,666,2,0.2572162448583694,2008.68,Yes,Maharashtra,0,0,0.14,Low Risk
34,Female,319124.0,26594,125551,639,2,0.39342387285193214,1449.04,Yes,Bihar,1,1,0.96,High Risk
22,Male,355253.0,29604,0,782,3,0.0,5454.12,No,West Bengal,0,0,0.01,Low Risk
24,Male,280117.0,23343,62804,687,3,0.22420631379030906,4170.78,No,Bihar,0,0,0.02,Low Risk
53,Male,336693.0,28058,177164,702,3,0.5261885456484097,2621.19,Yes,Maharashtra,0,0,0.1,Low Risk
67,Female,491526.0,40960,0,671,3,0.0,823.27,No,Madhya Pradesh,0,0,0.03,Low Risk
59,Female,613069.0,51089,197861,649,3,0.3227385498206564,2551.11,Yes,Maharashtra,1,1,0.91,High Risk
50,Male,653956.0,54496,160208,779,3,0.24498284288239575,1399.98,Yes,Gujarat,0,0,0.05,Low Risk
21,Male,1917879.0,159823,0,826,3,0.0,3659.82,Yes,Gujarat,0,0,0.16,Low Risk
20,Male,857348.0,71446,359781,755,3,0.4196440651870652,2441.8,Yes,Madhya Pradesh,0,0,0.14,Low Risk
64,Male,865091.0,72091,0,703,2,0.0,2166.06,No,Delhi,0,0,0.03,Low Risk
23,Female,285489.0,23791,158627,773,2,0.5556326163179667,520.63,No,Maharashtra,0,0,0.09,Low Risk
20,Male,1258364.0,104864,445018,736,4,0.3536480700337899,3986.22,Yes,West Bengal,0,0,0.01,Low Risk
28,Male,343006.0,28584,0,805,1,0.0,4177.47,Yes,Maharashtra,0,0,0.14,Low Risk
65,Male,630393.0,52533,0,708,3,0.0,1450.82,Yes,Delhi,0,0,0.04,Low Risk
51,Male,1309720.0,109143,294348,790,5,0.22474116605075894,3086.43,Yes,West Bengal,0,0,0.0,Low Risk
55,Male,710127.0,59177,57463,799,4,0.08091932851447699,3545.77,Yes,Bihar,0,0,0.05,Low Risk
57,Female,296637.0,24720,0,695,3,0.0,2836.83,Yes,Maharashtra,0,0,0.07,Low Risk
48,Female,915672.0,76306,347551,819,4,0.37955840082474945,1783.15,Yes,Maharashtra,0,0,0.02,Low Risk
65,Male,362198.0,30183,0,816,2,0.0,2844.67,Yes,Maharashtra,0,0,0.19,Low Risk
20,Female,668417.0,55701,132264,572,2,0.19787647531406294,8276.26,Yes,Karnataka,1,1,0.79,High Risk
54,Male,316409.0,26367,29011,786,2,0.09168828952400217,1345.51,Yes,Telangana,0,0,0.04,Low Risk
40,Female,592155.0,49346,207100,645,1,0.3497395107699842,3969.93,Yes,Rajasthan,1,1,0.84,High Risk
55,Male,322007.0,26834,17352,683,3,0.053887027300648746,7022.8,No,Telangana,0,0,0.1,Low Risk
37,Female,409985.0,34165,0,723,3,0.0,5332.41,Yes,Telangana,0,0,0.03,Low Risk
54,Male,338829.0,28236,62601,709,2,0.18475691277901243,1721.09,No,Maharashtra,0,0,0.05,Low Risk
70,Male,403704.0,33642,0,836,3,0.0,1623.84,No,Tamil Nadu,0,0,0.06,Low Risk
70,Male,334805.0,27900,123980,668,3,0.37030510297038577,6319.67,Yes,Karnataka,0,0,0.08,Low Risk
63,Female,838114.0,69843,0,595,4,0.0,2280.92,Yes,Maharashtra,1,1,0.87,High Risk
57,Female,758835.0,63236,194236,771,4,0.2559660532263272,3905.27,No,Delhi,0,0,0.18,Low Risk
55,Female,669811.0,55818,0,859,4,0.0,2880.47,Yes,Uttar Pradesh,0,0,0.01,Low Risk
40,Female,404889.0,33741,139107,648,2,0.34356823722057156,2627.59,Yes,Maharashtra,1,1,0.84,High Risk
37,Male,524699.0,43725,78179,769,3,0.14899780636136148,4074.81,Yes,Tamil Nadu,0,0,0.02,Low Risk
39,Male,1996640.0,166387,0,734,4,0.0,3660.77,No,Karnataka,0,0,0.05,Low Risk
70,Male,682144.0,56845,0,697,3,0.0,745.32,Yes,Maharashtra,0,0,0.07,Low Risk
56,Male,601870.0,50156,177431,740,3,0.2947995414292123,5896.54,Yes,Maharashtra,0,0,0.02,Low Risk
26,Female,258747.0,21562,31415,765,3,0.12141203569509984,3709.65,Yes,Telangana,0,0,0.0,Low Risk
49,Male,378805.0,31567,60140,720,3,0.15876242393843798,953.88,Yes,Delhi,0,0,0.01,Low Risk
42,Male,722115.0,60176,209106,722,3,0.28957437527263663,1408.1,Yes,Telangana,0,0,0.0,Low Risk
30,Male,1018113.0,84843,0,689,4,0.0,2099.87,No,Uttar Pradesh,0,0,0.01,Low Risk
32,Female,880799.0,73400,278868,733,4,0.31660798888282116,3440.92,No,Maharashtra,0,0,0.17,Low Risk
54,Female,1846413.0,153868,341950,802,3,0.18519691964907092,1105.15,No,Telangana,0,0,0.1,Low Risk
39,Female,552922.0,46077,111321,727,1,0.20133219513783138,1680.36,Yes,Maharashtra,0,0,0.08,Low Risk
39,Male,836312.0,69693,0,669,4,0.0,2904.8,No,Maharashtra,0,0,0.01,Low Risk
26,Male,417431.0,34786,63357,585,3,0.15177837774386665,2605.63,No,Uttar Pradesh,1,1,0.73,High Risk
41,Female,410598.0,34216,0,648,2,0.0,1188.02,Yes,Tamil Nadu,1,1,0.77,High Risk
25,Female,474527.0,39544,0,705,1,0.0,1772.56,Yes,Karnataka,0,0,0.16,Low Risk
40,Female,964016.0,80335,0,803,3,0.0,2589.7,No,Karnataka,0,0,0.01,Low Risk
65,Female,556922.0,46410,155849,687,1,0.27983990576777357,1960.07,Yes,Tamil Nadu,0,0,0.05,Low Risk
67,Female,773466.0,64456,115342,781,4,0.14912355552797407,1752.36,Yes,Uttar Pradesh,0,0,0.0,Low Risk
48,Male,548948.0,45746,0,837,3,0.0,2595.05,Yes,Maharashtra,0,0,0.11,Low Risk
53,Male,676681.0,56390,112681,680,4,0.1665201180467606,7885.38,No,Madhya Pradesh,0,0,0.12,Low Risk
49,Male,1213218.0,101102,0,792,3,0.0,285.97,Yes,Tamil Nadu,0,0,0.07,Low Risk
46,Female,749266.0,62439,208858,692,4,0.27875013680054883,4291.83,Yes,Maharashtra,0,0,0.0,Low Risk
23,Male,563099.0,46925,0,628,3,0.0,2782.76,Yes,Gujarat,1,1,0.76,High Risk
40,Female,655964.0,54664,107666,640,4,0.1641340073540621,3810.38,Yes,Gujarat,1,1,0.86,High Risk
51,Male,1309720.0,109143,294348,790,5,0.22474116605075894,1315.94,Yes,Karnataka,0,0,0.02,Low Risk
36,Male,872354.0,72696,385460,646,2,0.4418619046854832,5676.01,Yes,Uttar Pradesh,1,1,0.53,High Risk
69,Female,685199.0,57100,196570,636,3,0.2868801618216022,1134.13,Yes,Maharashtra,1,1,0.9,High Risk
